applicant_id,age,annual_income,employment_type,education,credit_score,loan_amount,num_dependents,months_employed,region,has_default
11450,36.0,18203.0,salaried,bachelor,632.0,3632.0,0,80.0,central,0
11451,46.0,57073.0,salaried,bachelor,572.0,13375.0,2,106.0,central,0
11452,39.0,105919.0,salaried,bachelor,808.0,42159.0,1,108.0,south,0
11453,35.0,57562.0,salaried,bachelor,557.0,24640.0,2,30.0,north,0
11454,58.0,83358.0,salaried,highschool,585.0,16784.0,0,17.0,central,1
11455,39.0,26290.0,salaried,bachelor,701.0,12439.0,1,74.0,south,1
11456,,45169.0,self-employed,highschool,483.0,9033.0,1,60.0,west,0
11457,41.0,25045.0,self-employed,master,765.0,5798.0,0,11.0,west,0
11458,61.0,35815.0,salaried,highschool,706.0,9075.0,0,17.0,east,0
11459,44.0,59048.0,salaried,phd,731.0,30882.0,0,72.0,north,0
11460,,,salaried,bachelor,700.0,19681.0,1,48.0,east,1
11461,31.0,19805.0,salaried,master,635.0,7236.0,2,73.0,north,0
11462,30.0,20795.0,salaried,master,554.0,10603.0,1,25.0,south,1
11463,46.0,20119.0,salaried,highschool,637.0,10190.0,0,76.0,south,0
11464,52.0,51314.0,salaried,bachelor,562.0,15133.0,0,64.0,east,0
11465,40.0,112639.0,unemployed,highschool,694.0,55274.0,0,,north,1
11466,25.0,79319.0,salaried,highschool,723.0,16111.0,0,39.0,central,0
11467,24.0,15553.0,salaried,bachelor,783.0,5469.0,1,,north,0
11468,23.0,81678.0,salaried,bachelor,683.0,12997.0,0,19.0,central,0
11469,19.0,64100.0,salaried,master,733.0,20089.0,1,43.0,south,0
11470,,18534.0,salaried,highschool,623.0,6676.0,1,96.0,east,0
11471,54.0,34489.0,,bachelor,607.0,4827.0,2,,central,1
11472,40.0,69408.0,salaried,highschool,693.0,22995.0,2,23.0,west,0
11473,18.0,52850.0,salaried,highschool,615.0,22505.0,2,51.0,north,0
11474,38.0,20857.0,unemployed,highschool,674.0,8490.0,1,124.0,west,1
11475,38.0,54468.0,salaried,bachelor,554.0,6927.0,2,133.0,east,0
11476,65.0,13784.0,salaried,bachelor,571.0,2035.0,1,42.0,central,0
11477,,35903.0,self-employed,highschool,707.0,9898.0,3,101.0,east,0
11478,35.0,70897.0,salaried,highschool,730.0,36961.0,1,91.0,central,1
11479,60.0,40506.0,unemployed,bachelor,561.0,21666.0,2,87.0,east,1
11480,45.0,31274.0,salaried,master,710.0,7969.0,0,15.0,north,0
11481,47.0,62610.0,self-employed,highschool,602.0,28766.0,0,,east,0
11482,41.0,65341.0,salaried,bachelor,651.0,25398.0,2,,central,0
11483,44.0,77267.0,self-employed,bachelor,778.0,45720.0,1,47.0,north,0
11484,49.0,62142.0,self-employed,bachelor,723.0,9155.0,1,51.0,south,0
11485,30.0,68919.0,self-employed,highschool,722.0,25772.0,0,142.0,north,0
11486,,57899.0,self-employed,master,822.0,22944.0,2,43.0,central,0
11487,24.0,45833.0,self-employed,bachelor,587.0,11634.0,2,66.0,east,0
11488,44.0,41972.0,salaried,bachelor,561.0,5183.0,2,65.0,west,1
11489,42.0,35645.0,salaried,master,585.0,4493.0,2,51.0,central,0
11490,33.0,21891.0,salaried,master,627.0,7154.0,1,25.0,central,0
11491,40.0,24893.0,salaried,bachelor,438.0,11108.0,2,55.0,east,0
11492,33.0,34856.0,salaried,master,631.0,15688.0,1,,central,0
11493,27.0,45285.0,self-employed,highschool,601.0,8626.0,2,70.0,east,0
11494,36.0,82488.0,self-employed,master,721.0,43635.0,1,9.0,central,0
11495,27.0,39305.0,unemployed,highschool,682.0,11343.0,3,66.0,central,1
11496,44.0,66286.0,salaried,master,596.0,38591.0,2,35.0,south,0
11497,26.0,68848.0,self-employed,bachelor,703.0,10952.0,2,,west,1
11498,49.0,35749.0,self-employed,highschool,715.0,18526.0,0,81.0,west,0
11499,26.0,54033.0,unemployed,bachelor,581.0,29943.0,1,40.0,west,0
11500,33.0,35534.0,self-employed,master,606.0,18170.0,3,54.0,north,0
11501,33.0,77736.0,salaried,bachelor,450.0,39211.0,3,16.0,east,0
11502,56.0,55156.0,salaried,master,552.0,15480.0,0,115.0,north,1
11503,44.0,22132.0,unemployed,highschool,583.0,10107.0,0,,central,1
11504,37.0,43511.0,self-employed,highschool,657.0,16955.0,1,57.0,central,0
11505,46.0,91497.0,self-employed,bachelor,565.0,28569.0,2,102.0,east,0
11506,,36658.0,self-employed,bachelor,604.0,21868.0,1,71.0,north,0
11507,39.0,50204.0,self-employed,bachelor,540.0,12311.0,1,6.0,west,1
11508,64.0,52730.0,self-employed,phd,665.0,16166.0,0,122.0,east,0
11509,42.0,23901.0,unemployed,bachelor,688.0,13180.0,0,42.0,west,0
11510,41.0,51811.0,unemployed,bachelor,686.0,12668.0,1,,north,0
11511,47.0,19992.0,salaried,bachelor,651.0,3525.0,2,41.0,east,0
11512,51.0,29354.0,salaried,master,511.0,7485.0,0,35.0,south,1
11513,,68725.0,salaried,bachelor,594.0,32964.0,0,68.0,central,0
11514,20.0,47972.0,salaried,master,613.0,25422.0,2,,south,0
11515,43.0,34467.0,,highschool,614.0,5419.0,1,100.0,central,0
11516,31.0,50173.0,self-employed,bachelor,657.0,20614.0,1,72.0,central,0
11517,56.0,38947.0,salaried,highschool,778.0,14942.0,0,67.0,east,0
11518,36.0,40388.0,salaried,bachelor,723.0,17545.0,1,55.0,north,0
11519,18.0,55738.0,salaried,master,561.0,24275.0,1,115.0,south,1
11520,25.0,27898.0,self-employed,master,711.0,16174.0,0,82.0,north,0
11521,18.0,40953.0,self-employed,highschool,708.0,11191.0,1,,west,0
11522,37.0,34333.0,salaried,master,577.0,8579.0,1,,west,0
11523,38.0,,salaried,highschool,726.0,7095.0,0,74.0,south,0
11524,35.0,,salaried,bachelor,636.0,7972.0,1,24.0,west,0
11525,53.0,87913.0,salaried,bachelor,523.0,29616.0,1,57.0,east,0
11526,54.0,48648.0,self-employed,bachelor,691.0,6550.0,1,86.0,central,0
11527,38.0,20707.0,unemployed,highschool,670.0,3605.0,0,68.0,north,0
11528,18.0,18580.0,salaried,bachelor,630.0,10547.0,3,21.0,north,0
11529,47.0,37946.0,salaried,bachelor,647.0,5090.0,0,28.0,central,0
11530,47.0,87605.0,salaried,bachelor,585.0,34610.0,1,70.0,south,0
11531,44.0,,salaried,bachelor,705.0,17448.0,1,148.0,central,0
11532,52.0,77149.0,salaried,bachelor,646.0,8173.0,1,50.0,central,0
11533,26.0,47857.0,salaried,bachelor,665.0,10116.0,1,88.0,north,0
11534,64.0,50799.0,salaried,highschool,682.0,14657.0,2,69.0,east,0
11535,28.0,20581.0,self-employed,bachelor,546.0,7274.0,2,34.0,west,0
11536,49.0,64136.0,salaried,bachelor,570.0,17368.0,4,89.0,north,0
11537,20.0,33946.0,self-employed,highschool,451.0,14410.0,1,15.0,central,0
11538,29.0,61793.0,salaried,highschool,701.0,13174.0,0,85.0,north,0
11539,58.0,26713.0,salaried,master,541.0,3012.0,1,71.0,north,1
11540,37.0,43850.0,salaried,master,662.0,4419.0,0,37.0,east,0
11541,50.0,47858.0,salaried,bachelor,683.0,13054.0,1,25.0,south,0
11542,43.0,37160.0,salaried,master,704.0,10436.0,2,39.0,west,0
11543,39.0,49132.0,self-employed,phd,542.0,28217.0,0,33.0,south,0
11544,56.0,,unemployed,bachelor,644.0,4300.0,3,45.0,south,0
11545,37.0,29012.0,salaried,highschool,800.0,10590.0,0,41.0,central,1
11546,19.0,89567.0,salaried,bachelor,804.0,34833.0,1,37.0,north,0
11547,30.0,67811.0,salaried,master,739.0,30490.0,4,15.0,east,0
11548,47.0,27435.0,self-employed,bachelor,680.0,11505.0,2,23.0,north,0
11549,45.0,53328.0,salaried,highschool,560.0,5550.0,3,97.0,north,0
11550,21.0,27685.0,salaried,master,715.0,11515.0,1,,south,0
11551,31.0,22196.0,,master,636.0,5797.0,0,45.0,south,0
11552,33.0,67299.0,self-employed,bachelor,700.0,32737.0,2,40.0,east,0
11553,36.0,,self-employed,phd,593.0,3324.0,0,116.0,east,0
11554,23.0,63795.0,salaried,bachelor,634.0,29225.0,1,32.0,north,1
11555,,35371.0,salaried,master,665.0,14599.0,3,31.0,north,0
11556,31.0,36106.0,salaried,master,672.0,15387.0,0,72.0,north,0
11557,49.0,49260.0,self-employed,highschool,694.0,9260.0,1,59.0,west,1
11558,50.0,53669.0,self-employed,master,598.0,23324.0,0,,central,1
11559,,26551.0,salaried,bachelor,529.0,12439.0,1,70.0,north,0
11560,35.0,57461.0,self-employed,master,796.0,19807.0,0,90.0,north,0
11561,42.0,,salaried,master,850.0,11476.0,1,21.0,west,0
11562,30.0,21418.0,self-employed,master,690.0,3925.0,0,68.0,west,0
11563,26.0,36867.0,salaried,master,531.0,9032.0,3,31.0,west,0
11564,29.0,80069.0,salaried,master,580.0,38586.0,1,11.0,north,0
11565,,92809.0,salaried,highschool,696.0,28279.0,1,70.0,central,0
11566,26.0,57450.0,self-employed,bachelor,771.0,25931.0,2,,west,0
11567,42.0,22133.0,salaried,highschool,541.0,10404.0,2,52.0,north,0
11568,,51293.0,salaried,master,639.0,22419.0,2,91.0,north,0
11569,21.0,61416.0,self-employed,bachelor,668.0,26825.0,0,31.0,west,0
11570,40.0,57691.0,self-employed,bachelor,728.0,23388.0,2,77.0,west,0
11571,37.0,59425.0,self-employed,highschool,619.0,21346.0,2,,west,0
11572,44.0,,self-employed,bachelor,509.0,9573.0,0,50.0,east,0
11573,40.0,38708.0,self-employed,bachelor,706.0,20182.0,2,13.0,east,0
11574,23.0,29608.0,self-employed,phd,751.0,17236.0,1,91.0,west,0
11575,25.0,15538.0,salaried,master,643.0,5178.0,3,66.0,north,0
11576,40.0,47563.0,salaried,bachelor,686.0,26950.0,1,75.0,south,0
11577,52.0,44048.0,salaried,master,607.0,26384.0,3,28.0,north,0
11578,18.0,53039.0,salaried,highschool,574.0,18198.0,0,62.0,central,0
11579,44.0,20563.0,salaried,highschool,742.0,9504.0,3,48.0,west,1
11580,54.0,55410.0,salaried,bachelor,685.0,23377.0,1,68.0,west,1
11581,38.0,112114.0,salaried,bachelor,694.0,24512.0,1,,east,0
11582,,41740.0,self-employed,highschool,785.0,5157.0,2,129.0,central,0
11583,32.0,38916.0,self-employed,highschool,555.0,12713.0,0,107.0,central,0
11584,39.0,46840.0,salaried,bachelor,600.0,23121.0,0,44.0,west,0
11585,21.0,110876.0,unemployed,highschool,664.0,29112.0,2,70.0,central,1
11586,18.0,24057.0,salaried,bachelor,599.0,11841.0,1,,west,0
11587,51.0,44427.0,salaried,bachelor,720.0,18988.0,2,,west,0
11588,28.0,26908.0,salaried,master,633.0,12049.0,1,49.0,south,0
11589,35.0,30531.0,salaried,highschool,561.0,7415.0,0,38.0,central,0
11590,23.0,39152.0,salaried,highschool,656.0,13117.0,0,61.0,north,0
11591,23.0,78721.0,self-employed,highschool,665.0,15024.0,1,,west,0
11592,38.0,98765.0,salaried,highschool,734.0,22053.0,0,93.0,west,0
11593,31.0,50215.0,salaried,master,685.0,7277.0,2,40.0,north,0
11594,45.0,33246.0,salaried,bachelor,692.0,5432.0,1,123.0,west,0
11595,45.0,139577.0,salaried,highschool,679.0,28649.0,0,29.0,north,0
11596,44.0,32410.0,self-employed,master,633.0,12644.0,2,35.0,east,0
11597,43.0,,self-employed,master,586.0,9671.0,1,87.0,central,0
11598,59.0,16523.0,self-employed,highschool,676.0,3858.0,1,11.0,north,0
11599,27.0,80664.0,self-employed,highschool,620.0,42797.0,2,54.0,south,0
11600,39.0,65129.0,salaried,master,802.0,23614.0,2,,east,1
11601,54.0,134444.0,salaried,bachelor,771.0,75498.0,0,127.0,central,1
11602,55.0,20035.0,self-employed,master,707.0,8364.0,1,26.0,south,0
11603,23.0,83207.0,salaried,highschool,684.0,8978.0,0,,north,0
11604,,,salaried,master,642.0,23142.0,1,137.0,north,0
11605,56.0,60057.0,salaried,highschool,536.0,31754.0,2,45.0,north,0
11606,46.0,17608.0,self-employed,highschool,631.0,7354.0,4,100.0,central,0
11607,42.0,83620.0,salaried,master,659.0,30721.0,1,40.0,west,0
11608,,59472.0,unemployed,bachelor,671.0,19415.0,0,35.0,east,0
11609,35.0,39362.0,salaried,highschool,692.0,13426.0,1,103.0,central,0
11610,43.0,55412.0,salaried,highschool,733.0,26853.0,3,155.0,central,1
11611,37.0,27371.0,salaried,master,588.0,9760.0,4,107.0,central,0
11612,39.0,30040.0,salaried,highschool,589.0,5648.0,0,39.0,north,0
11613,41.0,31834.0,salaried,highschool,781.0,4109.0,0,52.0,north,0
11614,,15893.0,self-employed,highschool,719.0,2592.0,2,29.0,west,0
11615,46.0,61752.0,salaried,highschool,615.0,13939.0,1,32.0,south,0
11616,75.0,72824.0,salaried,master,640.0,20672.0,2,31.0,north,1
11617,,28264.0,salaried,highschool,641.0,15438.0,0,41.0,west,0
11618,44.0,47768.0,salaried,bachelor,653.0,10487.0,2,57.0,south,0
11619,31.0,35145.0,unemployed,bachelor,693.0,9131.0,2,54.0,central,0
11620,47.0,47294.0,salaried,highschool,850.0,10003.0,1,80.0,east,0
11621,,29325.0,self-employed,bachelor,667.0,10935.0,2,,south,0
11622,49.0,25804.0,salaried,highschool,710.0,10542.0,1,76.0,central,0
11623,54.0,67917.0,salaried,master,498.0,24862.0,2,83.0,west,1
11624,,38873.0,self-employed,master,606.0,22388.0,1,39.0,south,0
11625,,110311.0,salaried,master,761.0,65931.0,4,48.0,north,1
11626,,41075.0,self-employed,bachelor,686.0,21306.0,1,244.0,east,0
11627,,25260.0,salaried,master,300.0,12697.0,2,37.0,west,0
11628,45.0,74122.0,salaried,bachelor,711.0,20979.0,0,78.0,central,0
11629,53.0,55017.0,unemployed,bachelor,823.0,21451.0,3,22.0,north,0
11630,25.0,57724.0,salaried,highschool,470.0,15917.0,3,84.0,east,0
11631,30.0,72788.0,unemployed,highschool,787.0,35824.0,1,33.0,central,0
11632,42.0,28958.0,unemployed,highschool,401.0,5384.0,2,,west,0
11633,,37661.0,salaried,highschool,734.0,7846.0,3,19.0,north,0
11634,43.0,,salaried,master,649.0,4396.0,0,,central,0
11635,53.0,21049.0,self-employed,phd,439.0,8514.0,1,52.0,west,0
11636,19.0,35179.0,salaried,highschool,690.0,15629.0,2,47.0,east,0
11637,52.0,78291.0,self-employed,master,754.0,7961.0,1,69.0,west,0
11638,40.0,45192.0,salaried,bachelor,683.0,16061.0,5,98.0,west,0
11639,38.0,20475.0,salaried,bachelor,703.0,5906.0,1,28.0,south,1
11640,22.0,18436.0,salaried,phd,613.0,9148.0,1,48.0,west,0
11641,46.0,92262.0,self-employed,bachelor,482.0,11020.0,4,20.0,south,1
11642,18.0,38363.0,self-employed,bachelor,712.0,4768.0,1,14.0,south,0
11643,48.0,29036.0,self-employed,highschool,807.0,11908.0,1,59.0,east,1
11644,22.0,34997.0,salaried,highschool,752.0,13852.0,1,26.0,north,0
11645,41.0,19175.0,salaried,master,471.0,9885.0,2,,west,0
11646,39.0,81760.0,salaried,highschool,514.0,32388.0,0,60.0,east,0
11647,,32974.0,salaried,highschool,574.0,18950.0,0,16.0,west,1
11648,38.0,79515.0,salaried,highschool,507.0,20451.0,1,66.0,north,1
11649,32.0,41185.0,salaried,bachelor,654.0,12313.0,1,95.0,east,0
11650,34.0,82024.0,salaried,bachelor,685.0,48299.0,2,74.0,east,0
11651,55.0,45631.0,salaried,master,521.0,7016.0,1,28.0,north,0
11652,46.0,61489.0,self-employed,bachelor,720.0,30619.0,1,51.0,east,0
11653,35.0,57500.0,salaried,master,704.0,6083.0,2,,central,0
11654,37.0,54811.0,unemployed,bachelor,601.0,18814.0,2,48.0,central,0
11655,21.0,47761.0,salaried,bachelor,634.0,8439.0,1,21.0,north,0
11656,45.0,35724.0,salaried,highschool,475.0,14269.0,0,,central,1
11657,19.0,104581.0,self-employed,highschool,620.0,52195.0,1,46.0,east,0
11658,49.0,25502.0,salaried,master,651.0,2972.0,1,60.0,north,0
11659,42.0,40221.0,self-employed,master,665.0,7316.0,3,37.0,central,0
11660,69.0,40435.0,salaried,bachelor,684.0,10970.0,1,13.0,east,0
11661,27.0,49081.0,salaried,master,672.0,11185.0,0,38.0,central,0
11662,39.0,32379.0,self-employed,master,626.0,9442.0,2,129.0,north,0
11663,62.0,46975.0,salaried,highschool,676.0,27055.0,1,66.0,north,0
11664,54.0,36886.0,salaried,bachelor,740.0,5555.0,0,59.0,central,0
11665,32.0,18197.0,salaried,master,641.0,5671.0,3,31.0,south,0
11666,43.0,40327.0,salaried,master,679.0,13249.0,1,39.0,east,0
11667,40.0,23149.0,salaried,highschool,633.0,5560.0,0,12.0,west,0
11668,43.0,16862.0,self-employed,highschool,592.0,4034.0,1,29.0,central,1
11669,32.0,42978.0,salaried,bachelor,697.0,19657.0,0,64.0,south,1
11670,39.0,51223.0,unemployed,highschool,600.0,20946.0,0,59.0,west,1
11671,21.0,52227.0,salaried,highschool,685.0,26448.0,0,35.0,west,1
11672,42.0,53294.0,salaried,bachelor,653.0,16123.0,0,,west,0
11673,45.0,15271.0,salaried,bachelor,623.0,6160.0,2,54.0,east,0
11674,37.0,20323.0,self-employed,highschool,620.0,11112.0,1,36.0,north,0
11675,21.0,107663.0,self-employed,bachelor,604.0,56595.0,2,68.0,south,0
11676,52.0,23775.0,salaried,highschool,502.0,13314.0,1,58.0,east,1
11677,44.0,54471.0,salaried,bachelor,684.0,12773.0,0,40.0,east,0
11678,31.0,28468.0,self-employed,master,671.0,16873.0,2,22.0,north,0
11679,37.0,41766.0,salaried,master,726.0,21225.0,2,38.0,west,1
11680,22.0,29242.0,salaried,highschool,602.0,14545.0,1,37.0,east,1
11681,28.0,53145.0,self-employed,master,821.0,23054.0,0,34.0,west,0
11682,34.0,42976.0,salaried,master,616.0,25426.0,1,16.0,east,0
11683,55.0,32076.0,self-employed,bachelor,571.0,10289.0,2,110.0,south,0
11684,,23740.0,self-employed,phd,561.0,11176.0,2,107.0,north,0
11685,48.0,45885.0,,highschool,494.0,20621.0,1,47.0,north,0
11686,34.0,21887.0,salaried,highschool,788.0,10200.0,1,,east,0
11687,43.0,49699.0,salaried,master,773.0,23643.0,0,67.0,south,0
11688,,149230.0,,bachelor,704.0,29156.0,1,48.0,west,0
11689,50.0,78833.0,salaried,highschool,569.0,21642.0,0,62.0,west,1
11690,34.0,57479.0,salaried,highschool,813.0,17021.0,0,73.0,south,0
11691,21.0,38453.0,salaried,highschool,618.0,18227.0,2,57.0,west,0
11692,23.0,15224.0,salaried,highschool,626.0,6974.0,1,80.0,east,0
11693,34.0,20720.0,salaried,highschool,779.0,10706.0,1,34.0,central,0
11694,25.0,76221.0,salaried,phd,709.0,37673.0,1,51.0,central,0
11695,45.0,27041.0,salaried,highschool,848.0,10763.0,2,197.0,central,0
11696,34.0,28293.0,,master,672.0,4809.0,2,91.0,north,0
11697,68.0,36945.0,self-employed,highschool,614.0,15433.0,1,,east,0
11698,19.0,,self-employed,highschool,595.0,12827.0,0,28.0,north,0
11699,42.0,21734.0,salaried,master,484.0,9163.0,0,53.0,central,1
11700,26.0,39135.0,salaried,highschool,625.0,21438.0,2,88.0,west,0
11701,34.0,25700.0,,highschool,753.0,15408.0,2,78.0,south,0
11702,42.0,27708.0,salaried,master,704.0,7747.0,2,13.0,west,0
11703,18.0,27157.0,unemployed,highschool,652.0,12537.0,1,17.0,east,0
11704,43.0,52114.0,salaried,highschool,560.0,19281.0,0,17.0,east,0
11705,63.0,35737.0,salaried,phd,670.0,11703.0,3,68.0,east,0
11706,35.0,36707.0,salaried,bachelor,741.0,8073.0,7,18.0,central,0
11707,43.0,54094.0,self-employed,bachelor,689.0,12061.0,3,27.0,west,0
11708,52.0,37383.0,salaried,highschool,665.0,7196.0,1,47.0,east,0
11709,38.0,34922.0,unemployed,highschool,578.0,14519.0,1,96.0,west,0
11710,33.0,50778.0,salaried,bachelor,728.0,8684.0,1,70.0,north,0
11711,18.0,56056.0,salaried,bachelor,368.0,17696.0,0,43.0,south,0
11712,48.0,37289.0,salaried,highschool,684.0,13486.0,2,82.0,north,0
11713,39.0,41785.0,self-employed,master,850.0,13334.0,0,150.0,central,0
11714,28.0,27149.0,salaried,master,514.0,14320.0,2,53.0,north,1
11715,42.0,26099.0,unemployed,bachelor,628.0,8393.0,1,21.0,central,0
11716,33.0,,unemployed,bachelor,649.0,8338.0,2,28.0,central,0
11717,34.0,50135.0,salaried,bachelor,608.0,29885.0,2,27.0,central,0
11718,,50395.0,salaried,bachelor,743.0,26331.0,4,32.0,west,0
11719,24.0,46186.0,salaried,highschool,693.0,19861.0,1,,east,0
11720,53.0,41073.0,self-employed,master,664.0,19639.0,1,61.0,central,0
11721,,56852.0,self-employed,bachelor,722.0,9329.0,2,19.0,central,0
11722,,64059.0,salaried,master,652.0,30938.0,1,22.0,central,0
11723,63.0,63298.0,unemployed,phd,850.0,12905.0,0,73.0,west,0
11724,54.0,38163.0,salaried,highschool,664.0,13147.0,0,37.0,west,0
11725,41.0,80298.0,self-employed,bachelor,668.0,15176.0,1,29.0,west,1
11726,29.0,44992.0,self-employed,bachelor,496.0,21456.0,1,44.0,central,0
11727,34.0,55061.0,,bachelor,601.0,12277.0,1,105.0,east,0
11728,41.0,46214.0,salaried,master,753.0,10472.0,1,78.0,east,0
11729,40.0,45411.0,salaried,highschool,530.0,7021.0,0,75.0,central,0
11730,39.0,27781.0,unemployed,bachelor,456.0,12788.0,0,126.0,south,0
11731,40.0,56993.0,salaried,master,653.0,14130.0,4,62.0,west,0
11732,37.0,166483.0,self-employed,phd,773.0,59791.0,1,133.0,north,0
11733,23.0,33276.0,salaried,highschool,654.0,8856.0,1,,east,0
11734,34.0,41585.0,salaried,phd,620.0,20267.0,0,19.0,north,0
11735,51.0,32109.0,unemployed,highschool,483.0,6847.0,1,16.0,central,1
11736,,31445.0,salaried,bachelor,691.0,17937.0,0,26.0,central,0
11737,,86875.0,self-employed,highschool,710.0,22646.0,1,,south,1
11738,30.0,28667.0,salaried,bachelor,490.0,4355.0,1,45.0,north,1
11739,41.0,,,highschool,752.0,6971.0,2,42.0,west,0
11740,35.0,18147.0,salaried,highschool,719.0,2486.0,1,83.0,central,0
11741,58.0,27479.0,salaried,highschool,752.0,9188.0,1,36.0,south,0
11742,46.0,17082.0,self-employed,master,703.0,3846.0,0,58.0,central,0
11743,24.0,55045.0,,bachelor,709.0,29891.0,0,73.0,east,0
11744,48.0,,salaried,bachelor,697.0,58349.0,4,28.0,east,0
11745,31.0,33412.0,salaried,bachelor,728.0,7240.0,2,24.0,south,0
11746,33.0,17442.0,self-employed,bachelor,486.0,5680.0,1,53.0,south,0
11747,44.0,62944.0,self-employed,highschool,515.0,12463.0,3,57.0,south,1
11748,34.0,27904.0,self-employed,highschool,584.0,5284.0,1,79.0,north,1
11749,51.0,76855.0,unemployed,bachelor,638.0,19239.0,0,,south,0
11750,,34856.0,,master,685.0,5373.0,3,32.0,south,0
11751,33.0,29263.0,salaried,highschool,679.0,5687.0,1,138.0,north,1
11752,32.0,36718.0,salaried,bachelor,751.0,20893.0,0,90.0,south,0
11753,33.0,58623.0,salaried,master,753.0,25407.0,1,48.0,north,0
11754,53.0,35821.0,self-employed,master,571.0,20080.0,0,98.0,north,1
11755,48.0,31308.0,self-employed,highschool,671.0,7152.0,1,26.0,west,0
11756,61.0,36337.0,salaried,master,574.0,19204.0,1,44.0,north,0
11757,67.0,21249.0,unemployed,bachelor,633.0,5974.0,0,57.0,south,0
11758,28.0,48948.0,salaried,bachelor,679.0,8424.0,2,41.0,west,0
11759,41.0,16426.0,self-employed,master,343.0,8252.0,0,42.0,north,1
11760,26.0,32143.0,salaried,highschool,850.0,4173.0,2,77.0,west,0
11761,31.0,58671.0,self-employed,master,701.0,17744.0,0,91.0,north,1
11762,32.0,,salaried,bachelor,596.0,23802.0,0,39.0,north,0
11763,27.0,53915.0,unemployed,master,823.0,22029.0,0,20.0,north,0
11764,27.0,38851.0,unemployed,master,619.0,13949.0,0,17.0,central,0
11765,38.0,72033.0,salaried,bachelor,662.0,19940.0,0,,north,0
11766,,63726.0,salaried,highschool,606.0,8764.0,0,125.0,north,0
11767,50.0,50165.0,self-employed,highschool,799.0,29872.0,1,77.0,central,0
11768,29.0,63817.0,salaried,master,641.0,11958.0,2,68.0,west,0
11769,74.0,58408.0,salaried,bachelor,663.0,13297.0,3,35.0,east,0
11770,35.0,32218.0,salaried,master,758.0,7022.0,0,35.0,north,0
11771,41.0,20497.0,,bachelor,703.0,11355.0,1,92.0,south,0
11772,24.0,49522.0,self-employed,bachelor,645.0,23862.0,0,16.0,east,1
11773,60.0,52736.0,salaried,master,750.0,17332.0,0,40.0,east,0
11774,53.0,69233.0,unemployed,master,850.0,39997.0,2,100.0,east,1
11775,44.0,25131.0,salaried,bachelor,679.0,3176.0,2,40.0,north,0
11776,24.0,,salaried,highschool,661.0,13949.0,1,75.0,central,0
11777,43.0,50511.0,unemployed,master,665.0,6577.0,4,49.0,west,0
11778,27.0,38732.0,salaried,master,768.0,11448.0,3,5.0,south,1
11779,,15633.0,salaried,bachelor,596.0,1985.0,0,48.0,central,0
11780,50.0,48414.0,salaried,bachelor,625.0,29024.0,0,54.0,south,1
11781,41.0,15895.0,self-employed,highschool,512.0,8857.0,0,45.0,north,1
11782,18.0,25019.0,salaried,bachelor,543.0,9817.0,3,23.0,central,1
11783,28.0,,salaried,highschool,603.0,16482.0,0,46.0,north,0
11784,48.0,99951.0,salaried,highschool,645.0,23827.0,0,11.0,north,1
11785,,21855.0,salaried,master,809.0,7098.0,3,39.0,west,0
11786,53.0,34040.0,,bachelor,698.0,8898.0,1,78.0,south,0
11787,21.0,40999.0,salaried,master,568.0,4537.0,0,121.0,north,0
11788,44.0,97794.0,unemployed,bachelor,584.0,41868.0,0,110.0,north,0
11789,52.0,31369.0,self-employed,highschool,774.0,12758.0,0,,north,0
11790,20.0,31620.0,,bachelor,751.0,17459.0,1,18.0,central,0
11791,40.0,87061.0,unemployed,highschool,653.0,29464.0,2,57.0,west,1
11792,43.0,33276.0,unemployed,bachelor,610.0,9063.0,2,51.0,central,1
11793,36.0,57590.0,self-employed,master,751.0,20488.0,0,72.0,west,0
11794,18.0,19176.0,salaried,master,561.0,3784.0,2,33.0,east,0
11795,36.0,36842.0,self-employed,master,685.0,15207.0,0,52.0,south,0
11796,36.0,,salaried,master,850.0,8490.0,3,51.0,central,0
11797,38.0,23678.0,salaried,master,668.0,4185.0,2,,central,0
11798,33.0,61059.0,salaried,bachelor,580.0,15826.0,1,15.0,east,0
11799,35.0,39146.0,salaried,bachelor,687.0,20900.0,2,78.0,north,0
11800,40.0,34216.0,salaried,bachelor,608.0,12070.0,2,57.0,west,0
11801,45.0,27601.0,,highschool,525.0,10100.0,1,81.0,south,0
11802,36.0,35942.0,salaried,bachelor,713.0,16577.0,1,,south,0
11803,35.0,46656.0,salaried,bachelor,751.0,18147.0,2,48.0,west,0
11804,41.0,,salaried,highschool,622.0,8843.0,2,78.0,central,0
11805,18.0,10801.0,self-employed,phd,616.0,5422.0,4,123.0,west,0
11806,46.0,26479.0,salaried,highschool,563.0,14866.0,0,145.0,north,1
11807,40.0,43458.0,salaried,bachelor,637.0,5503.0,1,61.0,west,0
11808,40.0,38199.0,self-employed,phd,599.0,6136.0,0,64.0,central,0
11809,52.0,49104.0,self-employed,highschool,559.0,22145.0,2,61.0,west,0
11810,18.0,45879.0,salaried,master,820.0,18454.0,2,70.0,south,0
11811,18.0,34460.0,self-employed,master,692.0,10037.0,0,90.0,west,0
11812,43.0,,salaried,bachelor,702.0,11399.0,0,60.0,south,0
11813,40.0,35499.0,unemployed,phd,730.0,16034.0,1,141.0,central,0
11814,,71280.0,salaried,bachelor,719.0,25108.0,2,129.0,central,0
